SegID	Urdu	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	Bigram_Lprob1	Trigram_Lprob1	Average_TER1	Bigram_Lprob2	Trigram_Lprob2	Average_TER2	Bigram_Lprob3	Trigram_Lprob3	Average_TER3	Bigram_Lprob4	Trigram_Lprob4	Average_TER4	
bbc_urd_20090102.0020__1	فرانس کی تجویز کی حمایت	defending the thinking of France.	Supporting the French proposal	France suggestion was appriciatable.	France has supported the proposal.	14.9893	15.6105	0.770833333333	13.9107	14.1849	0.666666666667	53.1976	53.5665	0.6875	12.6573	11.9542	0.720833333333
mhr_urd_20090111.0010__5	اگر مصری صدر حسنی نامبارک کی غداری نہ ہوتی تو حماس کے غیور اور بہادر مجاہد اسرائيل کو کب سے شکست سے دور چار کردیا ہوتا لیکن اسرائیلی محاصرے کے ساتھ ساتھ مصر نے بھی مسلمان فلسطینیوں کا محاصرہ کررکھا ہے جو عرب تاریخ کا سب سے المناک واقعہ ہے	If there were the faithlessness of Misri president Hasani Namubarak not in being then enthusiastic freedom fighters of Hammas had defeated Israel soon but the cruel is this that with Israeian blockader Misr has also limiting Falastini Muslims which is the bad being of Arab history.	If it were not for the deception of Egyptian president, Hasani (not) Mubarak, the brave and loyal Hamas Mujahids would have defeated Israel a long while ago, but apart from the Israeli siege, the Egyptians have also placed Palestinian Muslima under siege, which is the saddest story of Arab history.	But for the treacherous stand of the Egyptian President Husni Mubarak, the brave and solid fighters of Hamas would have thrown the Israeli troops into the pit of shameful defeat. Unfortunately, the Egyptian Muslims also keep the Palestines under siege along with the Israeli troops. It is the most tragic incident in the history of Arabia.	If the Egyptian President Hosny unlucky not to the doors of HAMAS, upright and Bahadur Mujahid Israel when the defeat of the four, but the with Israeli siege of Egypt, Muslim sectarian siege of the Palestinians, which is the most Arab history sad incident.	449.387	450.138	0.594712220671	312.28	313.214	0.615576261896	241.912	240.146	0.709565484301	221.488	221.65	0.587644179306
mhr_urd_20090111.0010__6	ادھر سعودی عرب اور اردن کی حکومتیں بھی اسرائيل کو سیاسی ، اقتصادی مدد بہم پہنچا رہی ہیں اور غزہ کے نہتے مسلمانوں کے ساتھ غداری کرکے اسرائیلیوں کا ساتھ دے رہی ہیں	Here Saudi Arabia and Urdan governments are also helping Israel and doing faithlessness with Muslims and giving company to Israelians.	Here, the Saudi Arabian and Jordanian governments are giving the Israeli government political and economic support, and are helping Israel by deceiving the helpless Muslims of Gaza.	There can be seen that Saudi Arabia and Udar government extends political as well as financial assistance to Israel. Similarly, they join hands with Israel to deceive the Musalmans of Gaza who are put in unending miseries.	Meanwhile, Saudi Arabia and Jordan to Israel also governments political, economic assistance to help the Gaza Strip, and with the unarmed Muslims treachery with the Israelis and are	171.203	173.817	0.597446236559	82.9009	80.515	0.661703149002	216.145	212.572	0.937826420891	82.4506	84.3741	0.691369047619
mhr_urd_20090112.0002__1	باراک اوبامہ امریکہ ایران کے ساتھ نئی حکمت عملی اپنائے گا	Barak Obam will do a new policy with Iran.	Barack Obama: America will use a new policy towards Iran.	Barak Obama and America weave new evil strategies against Iran.	New Strategy will be used with the Iran, said the United States of America.	63.9204	63.5961	0.502840909091	101.861	102.124	0.566193181818	82.2016	82.277	0.576041666667	32.6219	31.1375	1.00340909091
mhr_urd_20090112.0002__2	مہر خبررساں ایجنسی کی رپورٹ کے مطابق امریکہ کے منتخب صدر باراک اوبامہ نے اے بی سی نیوز چینل کے ساتھ گفتگو کرتے ہوئے کہا ہے کہ وہ ایران کے مسئلے پر نئی اور جدید حکمتِ عملی اپنائیں گے۔	According to an expert news reporter agency, the elected president of America Barak Obam said talking NABC News Channal that he will do a new policy about the issue of Iran,	According to a report from Mehr news agency, the newly elected president of America, Barack Obama told ABC news channel, in an interview with them, that they would take a new approach towards the Iran dilemma.	According to Mahar news agency, the elected President of America Barak Obama, while talking to ABC news channel, said that new and modern strategies would be adopted in dealing with the Iran affairs.	With Obama being elected as the new President of United states of America, The Mehrnews agency report that the Modern and new strategy for the issue of Iran will be made easy	204.159	204.061	0.550952837538	181.277	180.222	0.668918918919	178.029	179.225	0.591832963784	149.635	150.59	0.652468987835
mhr_urd_20090112.0002__3	باراک اوباما نے کہا کہ " ایران امریکی حکومت کے لئے ایک بہت بڑا چیلنجز ہوگا"۔	Barack Obama said "Iran will be a big challenge for American government"	Barack Obama said that Iran would be a very big challenge for the American government	Bark Obama said that Iran will be the big challenge for American Government.	Iran will be a very Big challenge to American Government, Said Obama.	148.868	148.715	0.369047619048	111.682	110.733	0.428571428571	74.7606	73.8604	0.384523809524	69.2396	68.5161	0.575
mhr_urd_20090112.0002__4	باراک اوبامہ نے کہا کہ اسےفلسطینی اسلامی تنظیم حماس و حزب اللہ کی ایرانی حمایت اور ایران کے جوہری افژودگی کے پروگرام پر تشویش ہے۔	Barack Obama said that he is concerned about Iranian support of Palestinian organizations Hamas and Hiza Ullah and Iran's uranium enrichment program.	He said that they are in a dilemma with regards to Palestinian Islamic organizations Hamas and Hizbullah's support of Iran and Iran's nuclear enrichment program.	Bark Obama said that he afraid about the Iranic help to Falastini Islamic organization Hammas and Hizbullah and Iranic item program.	Obama Said that the Iran's nuclear program is supported by the Islamic organisations like Hamas and Hezbollah	254.672	255.357	0.602453102453	147.685	146.083	0.713383838384	266.448	266.342	0.609126984127	90.3975	91.3574	0.607819264069
mhr_urd_20090112.0002__5	لیکن وہ ایران کے بارے میں موجودہ امریکی صدر بش کی پالیسی جاری نہیں رکھیں گے اور ایران سے تعلقات کے سلسلے میں مختلف پالیسی اپنائیں گے۔	But he will not continue existing policy of current American president Bush and he will adopt a different policy about relations with Iran.	But he will not retain the policy of present American president George Bush, with regards to Iran, but would adopt different policies for Iran.	But he will not continue the running policy of American president Bush about Iran and start relationship with Iran.	But, Iran will not adopt the various policy of US president Bush and also, the relationship with India.	52.3851	50.598	0.47671957672	63.9696	62.429	0.568452380952	48.2942	47.7501	0.382936507937	43.0518	44.9909	0.447916666667
mhr_urd_20090112.0002__6	باراک اوبامہ نے کہا کہ وہ اپنے اصل مقصد کو مکمل طور پر واضح کرتے ہوئے باہمی احترام اور بات چیت کی خواہش پر زور دیں گے۔	Barack Obama said that while achieving the real goal he will insist on mutual respect and dialogue.	Barack Obama said that he would make his actual goal completely clear, while stressing on the hope for mutual respect and dialog.	Bark Obama said that he will stress on talking and respecting showing his real aim.	Obama when talking about mutual respect said that the real purpose will be completed and also, he stressed on the desire.	118.998	118.616	0.522871376812	174.486	174.197	0.693085748792	91.2486	89.7927	0.563707729469	90.8981	91.1519	0.727430555556
mhr_urd_20090112.0002__7	باراک اوبامہ ماضی میں بھی کہہ چکے ہیں کہ ایران سے بات چیت کے سلسلے میں پہلے سے کوئی شرائط عائد نہیں کی جانی چاہیئیں۔	Barack has already said that to do dialogue with Iran there should be no conditions applied.	Barack Obama has mentioned in the past that no prerequisites will be set with regards to dialog with Iran.	Bark Obama said it in past also that there will be no conditions to talk with Iran.	Obama said that the talks about the Iran in the past should not be spoken	77.9961	77.2941	0.5875	164.241	163.583	0.640032679739	85.0662	84.1571	0.580637254902	73.8888	71.995	0.628104575163
mhr_urd_20090112.0002__8	انٹرویو کے دوران انہوں نے امید ظاہر کی کہ ان کی انتظامیہ ایران کے حوالے سے اس نئی حکمتِ عملی پر’تیزی سے عمل پیرا ہوگی۔	During interview he hoped that his administration will quickly follow his new policy about Iran.	During the interview , he expressed the hope that his government would take quick policy decisions on Iran.	He showed in interview that the management will work on this new policy rapidly about Iran.	He said in one of the interview that the new strategy should be followed by the Iran administration.	47.5034	48.9395	0.528637770898	49.0582	45.9958	0.634239551084	44.8934	45.6641	0.537828947368	37.9905	37.8307	0.651702786378
mhr_urd_20090112.0002__9	اوبامہ نے مشرق وسطی کے بحران کے بارے میں کہا کہ وہ اس سلسلے میں ایک خصوصی ٹیم تشکیل دے رہے ہیں	Regarding crisis in middle east Obama said that he is making a new team.	Regarding the Middle East crisis, Obama said that he would form a special team	Bark Obama said about the problem of middle East that he will make a special team for it.	He gives a special team for the middle east crisis	73.2058	72.5697	0.657894736842	70.9354	69.4153	0.632894736842	82.3924	81.9253	0.775	23.0583	23.6748	0.630701754386
